出表日期,公司代號,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,總機電話,上櫃日期,普通股每股面額,實收資本額,私募股數,特別股,股票過戶機構,過戶電話,過戶地址,已發行普通股數或TDR原股發行股數
1150211,6154,順發電腦股份有限公司,順發,－ ,29,高雄市807三民區建國二路2號,89743949,吳錦昌,黃柏峰,楊佳芳,財務部經理,(07)2366221,20020218,新台幣                 10.0000元,800800000,0,0,華南永昌綜合證券股份有限公司,(02)27186425,台北市105民生東路四段54號4樓,80080000
1150211,6156,松上電子股份有限公司,松上,－ ,28,新北市土城區忠承路117號4樓,22944019,包仁志,陳添富,徐丸杏,財務長,02-22686867,20020219,新台幣                 10.0000元,1078750100,16000000,0,台新證券股務代理部,(02)25048125,台北市中山區建國北路一段96號B1,107875010
1150211,6158,禾昌興業股份有限公司,禾昌,－ ,28,桃園市興華路9號,22006020,陳可宣,陳可宣,詹朝貴,財務長,03-3766666,20020219,新台幣                 10.0000元,557072880,0,0,元大證券股份有限公司,02-25865859,臺北市大安區敦化南路2段67號地下一樓,55707288
1150211,6160,欣技資訊股份有限公司,欣技,－ ,25,台北市大安區敦化南路二段333號12樓,23058518,廖宜彥,廖宜彥,張家榮,財會處資深經理,02-86471166,20020301,新台幣                 10.0000元,684891200,0,0,元大證券股份有限公司,02-25865859,臺北市大安區敦化南路2段67號地下一樓,68489120
1150211,6161,捷波資訊股份有限公司,捷波,－ ,25,新北市新店區北新路三段207號9樓,22178466,莊永順,林建宏,周倩竹,財務長,(02)8913-2711,20020301,新台幣                 10.0000元,562374770,0,0,群益金鼎證券股份有限公司,02)2702-3999,臺北市大安區敦化南路二段97號B2,56237477
1150211,6163,華電聯網股份有限公司,華電網,－ ,27,新北市汐止區新台五路一段108號11樓B棟,84778623,陳國章,陳國章,王榮德,營運長,(02)26967155,20020319,新台幣                 10.0000元,1420242340,0,0,中國信託商業銀行 代理部,(02)2717-1033,台北市重慶南路一段83號5樓,142024234
1150211,6167,久正光電股份有限公司,久正,－ ,26,台中市西屯區工業區六路八號,22100566,王世岳,王世岳,黃靜妮,財務部經理,04-23558168,20020326,新台幣                 10.0000元,1460000000,0,0,永豐金證券股務代理部,02-2381-6288,100台北市博愛路17號3樓,146000000
1150211,6169,昱泉國際股份有限公司,昱泉,－ ,32,臺中市西屯區台灣大道二段633號11樓之5,23296194,洪英超,洪英超,陳玉真,協理,04-2253-2568,20020322,新台幣                 10.0000元,233949600,4469110,0,富邦綜合證券﹝股﹞公司,02-2361-1300,台北市中正區許昌街十七號二樓,23394960
1150211,6170,統振股份有限公司,統振,－ ,27,台北市內湖區安美街181號,12135600,陳威宇,何明哲,何明哲,總經理,(02)27965959,20020416,新台幣                 10.0000元,972600380,10000000,0,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段６號６樓,97260038
1150211,6171,大城地產股份有限公司,大城地產,－ ,14,台中市西屯區台灣大道四段839號6樓,89596101,賴源釗,廖祐(人雋),簡淑勤,董事,(04)23580031,20020422,新台幣                 10.0000元,1000000000,0,0,福邦證券股份有限公司,(02)23711658,(100中正區)台北巿忠孝西路1段6號6樓,100000000
1150211,6173,信昌電子陶瓷股份有限公司,信昌電,－ ,28,桃園市楊梅區高獅路566-1號,23641338,焦佑衡,陳淳學,羅夏盈,處長,(03)475-3355,20020419,新台幣                 10.0000元,1720000000,0,0,信昌電子陶瓷(股)公司股務辦事處,02-27905885,台北市內湖區行善路398號8樓,172000000
1150211,6174,安碁科技股份有限公司,安碁,－ ,28,台中市潭子區建國路11-3號,22100469,林逸倫,李靜怡,陳孟成,協理,04-25335978,20020502,新台幣                 10.0000元,500000000,0,0,統一綜合證券股份有限公司,02-27478266,台北市松山區東興路8號1樓,50000000
1150211,6175,立敦科技股份有限公司,立敦,－ ,28,苗栗縣銅鑼鄉中興工業區中隆二路9號,84607396,吳志銘,李東榮,王國權,財務部協理,(037)222899,20020610,新台幣                 10.0000元,1501218120,0,0,台新綜合證券(股)公司股務代理部,(02)-25048125,台北市建國北路一段96號地下一樓,150121812
1150211,6179,亞通利大能源股份有限公司,亞通,－ ,20,新北市汐止區新台五路一段96號22樓,89491275,呂元瑞,龔誠山,楊智鈞,副總經理,02-86961585,20020517,新台幣                 10.0000元,1273246500,12500000,0,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,127324650
1150211,6180,遊戲橘子數位科技股份有限公司,橘子,－ ,32,台北市內湖區瑞湖街111號,89550029,劉柏園,劉柏園,蘇信泓,集團財務長,(02)26588866,20020521,新台幣                 10.0000元,1754935730,0,0,凱基證券股份有限公司股務代理部,(02)23892999,台北市重慶南路一段2號5樓,175493573
1150211,6182,合晶科技股份有限公司,合晶,－ ,24,桃園市龍潭區龍潭科學園區龍園一路100號,16138282,焦平海,張憲元,張憲元,總經理,(03)4815001,20020516,新台幣                 10.0000元,5736383300,0,0,凱基證券股份有限公司股務代理部,(02)23892999,台北市重慶南路一段2號5樓,573638330
1150211,6185,幃翔精密股份有限公司,幃翔,－ ,28,新北市土城區自強街11巷1號3樓,22906009,陳文鏗,郭昭正,王智增,業務部副總,(02)22672346,20020809,新台幣                 10.0000元,1498675310,0,0,富邦綜合證券股份有限公司,(02)2361-1300,台&#63843;市中正區許昌街 17 號 11 &#63820;,149867531
1150211,6186,新潤興業股份有限公司,新潤,－ ,14,台北市松山區民生東路三段109號8樓(通訊),16318881,郭長庚,郭長庚,蔣秀婷,業務部副總,25450899,20020802,新台幣                 10.0000元,1949075980,0,0,兆豐證券股份有限公司,02-33930898,100台北市忠孝東路二段95號1樓,194907598
1150211,6187,萬潤科技股份有限公司,萬潤,－ ,24,821011 高雄市路竹區路科十路1號,97015768,盧鏡來,歐承恩,盧慧萱,董事長特助,(07)607-1828,20020927,新台幣                 10.0000元,971269310,0,0,統一綜合證券股份有限公司,(02)2747-8266,105412 臺北市松山區東興路8號地下1樓,97126931
1150211,6188,廣明光電股份有限公司,廣明,－ ,25,桃園市龜山區華亞二路58之2號6樓,16836218,何世池,張嘉峰,李志仁,副總經理暨財務長,03-3288090,20020827,新台幣                 10.0000元,2783589100,0,0,中國信託銀行代理部,02-66365566,台北市重慶南路一段83號6樓,278358910
1150211,6190,萬泰科技股份有限公司,萬泰科,－ ,27,桃園市中壢區北園路17號(公司:新北市五股區五工六路72號),4674153,張銘烈,張程雅,許玉秀,副總經理,03-452-7777,19980204,新台幣                 10.0000元,1864696840,0,0,中國信託商業銀行代理部,(02)6636-5566,台北市100中正區重慶南路1段83號5樓,186469684
1150211,6194,育富電子股份有限公司,育富,－ ,28,桃園市桃園區新埔六街101號24樓,45082694,劉永幹,周志恒,許俊彥,財務長,03-3460289,20021205,新台幣                 10.0000元,480000000,0,0,元大證券股份有限公司,02-25865859,臺北市大安區敦化南路2段67號地下一樓,48000000
1150211,6195,詩肯股份有限公司,詩肯,－ ,38,桃園市龜山區頂湖一街69號,89403884,林福勤,謝秀珠,何山壯,財務/會計主管,(03)318-0555,20021021,新台幣                 10.0000元,501929420,0,0,凱基證券股份有限公司,(02)2389-2999,臺北市重慶南路一段2號5樓,50192942
1150211,6198,瑞築建設股份有限公司,瑞築,－ ,14,台北市內湖區行善路467號7樓,16759177,陳朝城,郭嘉棟,邱采欣,財務經理,(02)87523988,20021226,新台幣                 10.0000元,1714003500,138765000,0,永豐金證券股務代理部,(02)23816288,台北市中正區博愛路17號3樓,171400350
1150211,6199,天品聯合企業股份有限公司,天品,－ ,20,新北市中和區板南路657號8樓,84228281,李振寬,李娜亞,洪春木,經理,(03)2756356,20161007,新台幣                 10.0000元,617600180,0,0,元大證券股份有限公司股務代理部,(02)25865859,106臺北市大安區敦化南路2段67號地下一樓,61760018
1150211,6203,海韻電子工業股份有限公司,海韻電,－ ,28,台北市內湖區內湖路一段360巷19號8樓,4329168,張昀琦,潘孟文,裴琳,特助,02-26590338,20021226,新台幣                 10.0000元,824013700,0,0,統一綜合證券股份有限公司,02-27463666,台北市松山區東興路8號B1,82401370
1150211,6204,台灣艾華電子工業股份有限公司,艾華,－ ,28,桃園市桃園區中正路1221、1223號9樓,43408984,陳碩璨,黃國義,成書英,財會部協理,(03)357-7799,20021113,新台幣                 10.0000元,231020800,0,0,元富證券股份有限公司股務代理部,(02)2768-6668,台北市松山區光復北路11巷35號地下一樓(台北瓦斯光復大樓),23102080
1150211,6207,雷科股份有限公司,雷科,－ ,28,高雄市前鎮區新生路二四八之三十九號,22837088,鄭再興,黃萌義,唐靜玲,協理,07-8159877,20021223,新台幣                 10.0000元,796799100,0,0,元大證券股份有限公司,02-25865859,106臺北市大安區敦化南路2段67號地下一樓,79679910
1150211,6208,日揚科技股份有限公司,日揚,－ ,24,台南市新市區活水路8號,16101031,吳昇憲,待董事會任命,江慶偉,財務長,(06)246-0296,20021223,新台幣                 10.0000元,944623430,0,0,國票綜合證券(股)公司股務代理部,(02)2528-8988,台北市松山區南京東路五段188號15樓,94462343
1150211,6210,慶生電子股份有限公司,慶生,－ ,28,桃園市中壢區中壢工業區松江北路24號,45190379,王興榮,朱陳永慶,范揚淵,副總經理,(03)4529556,20030214,新台幣                 10.0000元,350480000,0,0,統一綜合證券股份有限公司,(02)27463797,台北市東興路八號地下一樓,35048000
1150211,6212,理銘開發股份有限公司,理銘,－ ,14,新竹市公道五路2段419號7樓,7611076,曾森縣,曾森縣,曾森縣,總經理,(03)6886188,20021226,新台幣                 10.0000元,1020000000,0,0,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,102000000
1150211,6217,中國探針股份有限公司,中探針,－ ,28,新北市板橋區和平路24巷8號4樓,22059031,陳志&#23791;,馮明欽,楊璽邁,副總經理,02-29612525,20030109,新台幣                 10.0000元,1172100180,0,0,凱基證券股份有限公司,02-23892999,台北市中正區重慶南路一段2號4樓,117210018
1150211,6218,豪勉科技股份有限公司,豪勉,－ ,27,台北市大同區承德路一段70號3樓,12223097,彭以豪,蘇惠婉,蘇惠婉,總經理,(02)2559-6163,20030114,新台幣                 10.0000元,642620000,0,0,凱基證券股務代理部,(02)2389-2999,台北市中正區重慶南路一段2號5樓,64262000
1150211,6219,富旺國際開發股份有限公司,富旺,－ ,14,台中市西區大隆路20號4樓之5,97447647,林宗毅,林祐任,陳永和,經理,04-23273030,20030226,新台幣                 10.0000元,1249670900,0,0,元富證券股份有限公司,02-27686668,台北市光復北路11巷35號B1樓,124967090
1150211,6220,岳豐科技股份有限公司,岳豐,－ ,28,桃園市新屋區中山東路二段130巷12-9號,45911735,葉春榮,林森褔,蔡瑞華,總經理,03-4778846,20030109,新台幣                 10.0000元,1464626400,0,0,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,146462640
1150211,6221,晉泰科技股份有限公司,晉泰,－ ,30,新竹市光復路二段289號7F,84981323,昇鋒投資股份有限公司,楊倉富/黃昱斌,林永紳,經理,03-5163089,20030106,新台幣                 10.0000元,1685912060,0,0,國票綜合證券(股)公司股務代理部,02-25288988,105411台北市松山區南京東路五段188號15樓,168591206
1150211,6222,立軒開發建設股份有限公司,立軒,－ ,26,新北市林口區文化一路一段258號8樓,22182927,陳銘鴻,李雪華,池曉鈴,經理,26918000,20030109,新台幣                 10.0000元,705888780,53678118,0,福邦證券股務代理部,2383-6888,100台北市中正區忠孝西路一段6號6樓,70588878
1150211,6223,旺矽科技股份有限公司,旺矽,－ ,24,302新竹縣竹北市中和街 155號,89647050,葛長林,郭遠明,邱靖斐,董事長特別助理,03-5551771,20030106,新台幣                 10.0000元,979813090,0,0,華南永昌綜合證券股份有限公司,02-27186425,台北市民生東路四段54號4樓,97981309
1150211,6227,茂綸股份有限公司,茂綸,－ ,29,新北市新店區北新路三段207-2號14樓,20811962,吳偉國,莊文杰,張聖鑫,副總經理,(02)8913-2200,20030114,新台幣                 10.0000元,761117860,0,0,群益金鼎證券股份有限公司,27023999,台北市敦化南路二段97號B2,76111786
1150211,6228,全譜科技股份有限公司,全譜,－ ,25,新北市汐止區大同路一段239號7樓,84560006,高偉超,曾治元,陳素花,財務長,86921800,20030121,新台幣                 10.0000元,260000000,15327092,0,台新證券股務代理部,25048125,台北市建國北路一段96號地下一樓,26000000
1150211,6229,研通科技股份有限公司,研通,－ ,24,新北市汐止區新台五路一段99號31樓之12,86491265,許劍郎,黃正華,黃正華,總經理,(02)26971318,20030114,新台幣                 10.0000元,403607000,4720000,0,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號B1,40360700
1150211,6231,系微股份有限公司,系微,－ ,30,台北市中山區建國北路二段120號16樓,16627697,王志高,王彥棋,徐心吾,財會協理,66083688,20030123,新台幣                 10.0000元,456521860,0,0,凱基證券股份有限公司,23892999,台北市重慶南路一段2號4樓,45652186
1150211,6233,旺玖科技股份有限公司,旺玖,－ ,24,台北市南港路三段48號7樓,16177572,張景棠,張景棠,張景棠,董事長,02-26546363,20030220,新台幣                 10.0000元,810218960,0,0,凱基證券股務代理部,02-23892999,台北市中正區重慶南路一段2號5樓,81021896
1150211,6234,高僑自動化科技股份有限公司,高僑,－ ,26,台中市437大甲區日南里工七路1號,23712277,李義隆,陳蓬萊,陳蓬萊,總經理,04-26822168,20030312,新台幣                 10.0000元,1003863980,0,0,凱基證券股份有限公司,02-23148800,台北市100重慶南路一段2號5樓,100386398
1150211,6236,中湛股份有限公司,中湛,－ ,20,台中市南屯區公益路二段51號10樓A室,16094290,林岳鋒,林岳鋒,林岳鋒,董事長,04-23281939,20030331,新台幣                 10.0000元,416540390,36600000,0,群益金鼎證券股份有限公司,(02)27035000,106台北市大安區敦化南路二段97號B2,41654039
