出表日期,公司代號,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址,已發行普通股數或TDR原股發行股數
1150211,6284,佳邦科技股份有限公司,佳邦,－ ,28,苗栗縣竹南鎮公義里11鄰科義街11號,16599215,焦佑衡,陳培真,曾華成,財務會計中心代處長,吳弋凡,037 585 555,19980623,20040629,新台幣                 10.0000元,1489803410,0,0,1,元大證券股份有限公司股務代理部,(02)2586-5859,台北市大安區敦化南路2段67號地下一樓,安侯建業,黃海寧,于紀隆,INPAQ　　,"No.11, Ke-Yi St.,Chunan, Miaoli 350,Taiwan, R.O.C.　　",037 585 511,gary.tseng@inpaq.com.tw,www.inpaq.com.tw,148980341
1150211,6290,良維科技股份有限公司,良維,－ ,28,台北市長安東路一段36號10樓,11298247,李淳正,李淳正,李博宇,董事長特助,魏奚鈴,02-25433567,19720905,20050603,新台幣                 10.0000元,1591307240,0,0,1,中國信託商業銀行股份有限公司,02-66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,蕭春鴛,林佳鴻,LONGWELL　　,"10th FL., No.36, Sec. 1, Chang An E. RoadTaipei, Taiwan, R.O.C.　　",02-25681488,LW6290@longwell.com.tw,http://www.longwell.com,159130724
1150211,6291,沛亨半導體股份有限公司,沛亨,－ ,24,新竹縣竹北市博愛街945號,86541238,黃子瑋,陳銘俊,黃子瑋,董事長,陳銘俊,03-5535565,19920120,20040128,新台幣                 10.0000元,420000000,0,0,1,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,黃海寧,鄭安志,AIC,"No.945, Bo'ai St., Zhubei City,Hsinchu, Taiwan, R.O.C.",03-5772500,PR@analog.com.tw,www.analog.com.tw,42000000
1150211,6292,迅德興業股份有限公司,迅德,－ ,28,桃園縣龜山鄉民生北路一段38-1號,22133530,陳嘉雄,蕭春桂,張美薇,財務行政部經理,劉靜宜,03-3554556,19860519,20031126,新台幣                 10.0000元,466007120,0,0,1,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,資誠聯合會計師事務所,吳偉豪,鄭雅慧,　　AXIS,"　　38-1,Ming Shen N. Rd.,Sec. 1,Kuei-Shan,　　Taoyuan , Taiwan",03-3554558,publicfin@axis.com.tw,www.axis.com.tw,46600712
1150211,6294,智基科技開發股份有限公司,智基,－ ,32,台南市北區成功路114號10樓之1,97306837,邱仕榮,宋彩蓮,黃盈圖,財務協理,林宛柔,06-2258899,19961221,20040113,新台幣                 10.0000元,260471060,0,0,1,福邦證券股份有限公司股務代理部,02-23711658,台北市中正區忠孝西路一段６號６樓,資誠聯合會計師事務所,葉芳婷,徐惠榆,Tekom,"10F.-1, No.114, Chenggong Rd., North Dist., Tainan City 704, Taiwan (R.O.C.)Tainan City , Taiwan (R.O.C.)",06-2207979,ianhuang@cek.com.tw,http://www.tekom.com.tw/,26047106
1150211,6411,晶焱科技股份有限公司,晶焱,－ ,24,235603新北市中和區建八路2號18樓,28081989,李俊昌,姜信欽,洪如真,營運長暨市場部副總,張偉達,(02)82278989,20060120,20140311,新台幣                 10.0000元,992306310,0,0,1,群益金鼎證券股份有限公司,(02)27023999,台北市大安區敦化南路2段97號B2,安侯建業聯合會計師事務所,陳明輝,郭欣頤,Amazing,"18F., No. 2, Jian 8th Rd., Zhonghe Dist.,New Taipei City 235603, Taiwan",(02)82278969,finance@amazingIC.com,www.amazingIC.com,99230631
1150211,6417,韋僑科技股份有限公司,韋僑,－ ,27,台中市大里區仁化工二路99號,16877131,曾穎堂,江鴻佑,張祐棋,總經理室協理,陳小萍,04-24925298,19990323,20151008,新台幣                 10.0000元,422740000,0,0,1,元大證券股份有限公司股務代理部,02-25865859,106臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,許瑞隆,劉力維,SAG,"NO. 99, Renhuagong 2nd Rd., Dali Dist.Taichung 412. Taiwan",04-24927388,public@sag.com.tw,www.sag.com.tw,42274000
1150211,6418,詠昇電子股份有限公司,詠昇,－ ,28,桃園市中壢區中福路二段十巷二號,22774892,張祐銘,林孝勳,林孝勳,總經理,魏惠茹,03-4527666,19880203,20190218,新台幣                 10.0000元,345220000,0,0,1,統一綜合證券股份有限公司,02-27463797,台北市松山區東興路8號地下一樓,資誠聯合會計師事務所,葉翠苗,于智帆,Y-S ELEC.,"No.2, Lane 10, Sec. 2, ZhongFu Road,ZhongLi Dist. Taoyuan, Taiwan, R.O.C.",03-4527661,yselec@yselec.com.tw,https://www.yselec.com.tw,34522000
1150211,6419,京晨科技股份有限公司,京晨科,－ ,26,新北市中和區建八路16號18樓之2,28212547,楊文彬,楊文彬,楊文彬暫代,總經理,楊文彬,(037)-776168,20060817,20141229,新台幣                 10.0000元,131591700,2725997,0,1,永豐金證券股務代理部,(02)23816288,台北市博愛路17號3樓,眾智聯合會計師事務所,游佩靜,王智立,NUUO,"18F.-2, No. 16, Jian 8th Rd., Zhonghe Dist.New Taipei City 235, Taiwan (R.O.C.)",(02)87732260,efin@nuuo.com,http://www.nuuo.com,13159170
1150211,6423,億而得微電子股份有限公司,億而得,－ ,24,新竹縣竹北市台元二街12號11樓之2,12894399,黃文謙,黃文謙,陳香綺,協理,賴盈君,03-5526035,20010904,20260122,新台幣                 10.0000元,300145200,0,0,2,元大證券(股)公司股務代理部,02-25865859,臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,林心彤,林政治,YMC,"11F-2, No. 12, Taiyuan 2nd St., Zhubei City,Hsinchu County 302082 , Taiwan (R.O.C.)",03-5526036,ir@ymc.com.tw,www.ymc.com.tw,30014520
1150211,6425,易發精機股份有限公司,易發,－ ,5,桃園市中壢區自強四路3-2號,22994919,羅文進,劉國麟,洪士傑,董事長室特助,邱耀進,03-4514199,19880822,20190118,新台幣                 10.0000元,486020000,0,0,1,福邦證券股份有限公司,02-23711658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,張至誼,洪國田,EFC,"No.3-2, Ziqiang 4th Rd., Zhongli CityTaoyuan County 320, Taiwan (R.O.C.)",03-4517898,pr@efctw.com,https://www.efctw.com,48602000
1150211,6432,今展科技股份有限公司,今展科,－ ,28,新北市三重區重新路五段646號14樓,12688172,王琴賢,王琴賢,任若琳,財務長,楊偉堅,02-29998313,20010220,20150520,新台幣                 10.0000元,322417710,0,0,1,永豐金證券股務代理部,02-23816288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,劉建良,呂相瑩,ARLITECH,"14F , NO. 646 ESC . 5,CHUNG HSING RD.,SANCHUNG.NEW TAIPEI CITY,TAIWAN,R.O.C",02-29997582,vivian_jen@arlitech.com.tw,www.arlitech.com.tw,32241771
1150211,6435,大中積體電路股份有限公司,大中,－ ,24,新竹科學園區篤行一路6號5樓,28112723,薛添福,薛添福,薛添福,董事長暨總經理,吳顯威,(03)563-5818,20080814,20160107,新台幣                 10.0000元,374613000,0,0,2,元富證券股份有限公司股務代理部,(02)2768-6668,台北市光復北路11巷35號B1,資誠聯合會計師事務所,李典易,白淑蒨,Sinopower,"5F,No.6,Dusing 1st Rd.,Hsinchu Science Park,Hsinchu 300,Taiwan",(03)563-5080,ir@sinopowersemi.com,www.sinopowersemi.com,37461300
1150211,6441,廣錠科技股份有限公司,廣錠,－ ,25,新北市汐止區新台五路一段93號24樓,53562649,廖良彬,林建驊,廖良彬,董事長,黃慧蘭,77535888,20111213,20170927,新台幣                 10.0000元,533184290,0,0,1,中國信託代理部,(02)6636-5566,100台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,潘俊名,張淑瑩,IBS,"24F., No. 93, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City 221, Taiwan (R.O.C.)",26975988,ibg@ibasegaming.com,https://www.ibasesolution.com.tw,53318429
1150211,6461,益得生物科技股份有限公司,益得,－ ,22,台北市內湖區瑞光路358巷36號3樓,53104031,林智暉,Manish Chawla,皮先智,發言人,暫缺,02-77218877,20101028,20180328,新台幣                 10.0000元,1784047610,14533761,0,2,元大證券(股)公司股務代理部,02-25865859,臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,洪偉倫,陳招美,Intech,"3F., No.36, Ln. 358, Ruiguang Rd.,Neihu Dist., Taipei City 114, Taiwan",02-77218800,investor@intechbiopharm.com,http://www.intechbiopharm.com,178404761
1150211,6462,神盾股份有限公司,神盾,－ ,24,台北市內湖區瑞光路360號2樓之1,28835517,羅森洲,羅森洲,李宜平,資深副總經理,張心玲,(02)26589768,20071226,20151223,新台幣                 10.0000元,912507540,7868000,0,1,元大證券股務代理部,(02)25865859,台北市大安區敦化南路二段67號B1,安永聯合會計師事務所,許新民,陳智忠,EGIS,"2F-1, No. 360, Ruiguang Road, Neihu DistrictTaipei City , Taiwan (R.O.C.)",(02)26588368,ir@egistec.com,http://www.egistec.com,91250754
1150211,6465,威潤科技股份有限公司,威潤,－ ,27,台北巿內湖區潭美街539號6樓,24497254,吳佳蓉,吳佳蓉,吳柏慶,技術長,鄭憲涵,02-2797-5852,20100119,20151120,新台幣                 10.0000元,470736850,25068529,0,1,台新綜合證券股份有限公司,02-2504-8125,台北市建國北路一段96號B1,資誠聯合會計師事務所,于智帆,葉翠苗,ATrack,"6F., No. 539, Tanmei StNeihu Dist., Taipei City 114",02-2797-4030,ir@atrack.com.tw,http://www.atrack.com.tw,47073685
1150211,6469,大樹醫藥股份有限公司,大樹,－ ,22,桃園市桃園區復興路186號18樓,12803476,鄭明龍,鄭明龍,盧山峰,副總經理,吳淑宜,03-4333123,20010515,20160330,新台幣                 10.0000元,1496992020,0,0,1,台新綜合證券(股)公司股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,安永聯合會計師事務所,鄭清標,張志銘,Great Tree,"18F.,No.186, Fuxing Rd.,Taoyuan Dist.,Taoyuan City 330, Taiwan, R.O.C",03-4333033,stock@greattree.com.tw,http://www.greattree.com.tw,149699202
1150211,6470,宇智網通股份有限公司,宇智,－ ,27,新竹市金山八街1號3樓,27375986,袁允中,袁允中,袁允中,董事長,王英傑,03-5797969,20040615,20151103,新台幣                 10.0000元,376941000,0,0,1,宏遠證券股份有限公司,(02)7719-8899,台北市大安區信義路4段236號3樓,勤業眾信聯合會計師事務所,蔡美貞,林心彤,U-MEDIA,"3F,No.1,Jin-Shan 8th St.,Hsinchu 300,Taiwan,R.O.C.",03-5798718,ir@u-media.com.tw,http://www.u-media.com.tw,37694100
1150211,6474,華豫寧股份有限公司,華豫寧,－ ,29,台中市北區進化北路238號4樓之8,84094369,連智民,黃炳順,蔡武安,財會部協理,李昇達,04-24622560,19921223,20251125,新台幣                 10.0000元,525261990,0,0,1,華南永昌綜合證券股份有限公司,02-27186425,台北市松山區民生東路四段五十四號四樓,勤業眾信聯合會計師事務所,蘇定堅,曾棟鋆,WFE,"4F-8.NO.238.CHIN HUA N. RD.,N. DIST.TAICHUNG CITY , TAIWAN",04-24622285,ir@wfe.com.tw,http:// www.wfe.com.tw,52526199
1150211,6482,弘煜科技事業股份有限公司,弘煜科,－ ,32,台中市臺灣大道二段186號15樓之2,25064206,洪而立,洪而立,劉素幸,協理,劉昱昌,04-2322-2886,20091105,20160613,新台幣                 10.0000元,286344630,0,0,1,富邦綜合證券(股)公司股務代理部,(02)2361-1300,100台北市中正區許昌街17號11樓,安侯建業聯合會計師事務所,陳燕慧,郭士華,FUN YOURS,"15F.,NO.186 Sec.2,Taiwan Blvd.,Taichung,Taiwan",04-2322-2971,public@fy.com.tw,www.fy.com.tw,28634463
1150211,6485,點序科技股份有限公司,點序,－ ,24,新竹縣竹北市環科一路31號8樓之1,28927852,劉坤旺,顏文鴻、陳孟豪,陳美智,處長,吳佩芬,03-5736032,20080213,20151117,新台幣                 10.0000元,452470080,2175000,0,1,元大證券股份有限公司股務代理部,(02)2586-5859,臺北市大安區敦化南路二段67號B1,勤業眾信聯合會計師事務所,&#28201;智源,蔡美貞,ASolid,"8F.-1, No. 31, Huanke 1st Rd., Zhubei City,Hsinchu County 302 , Taiwan (R.O.C)",03-5736300,IR@asolid-tek.com,www.asolid-tek.com,45247008
1150211,6486,互動國際數位股份有限公司,互動,－ ,27,新北市五股區五工五路三十八之一號,80192260,黃文芳,劉美蘭,陳美琪,副總經理,吳耀庭,(02)2298-3456,20030514,20160913,新台幣                 10.0000元,508932860,0,0,1,富邦綜合證券股份有限公司,(02)2361-1300,台北市中正區許昌街十七號十一樓,安侯建業聯合會計師事務所,黃明宏,張惠貞,IDT,"No.38-1,Wugong 5th Rd.,Wugu District,New Taipei City,Taiwan,R.O.C.",(02)2299-0399,invest@idtech.com.tw,http://www.idtech.com.tw/,50893286
1150211,6488,環球晶圓股份有限公司,環球晶,－ ,24,新竹科學園區新竹市工業東二路八號,28113286,徐秀蘭,Mark England,彭欣瑜,董事長特別助理,何禧樂,03-5772255,20111018,20150925,新台幣                 10.0000元,4781137250,0,0,1,元大證券(股)公司股務代理部,02-2586-5859,台北市大安區敦化南路二段67號地下一樓,安侯建業聯合會計師事務所,黃泳華,吳俊源,GWC,"No. 8. Industrial East Road 2, Hsinchu Science Park, Taiwan, R.O.C.Taiwan R.O.C",03-5781706,GWCIR@sas-globalwafers.com,http://www.sas-globalwafers.com,478113725
1150211,6492,生華生物科技股份有限公司,生華科,－ ,22,新北市新店區北新路3段225號10樓,54021973,胡定吾,黃品諺,張小萍,執行副總經理暨財務長,黃品諺,(02)89119856,20121116,20170424,新台幣                 10.0000元,899036200,0,0,1,永豐金證券(股)公司股務代理部,(02)23816288,台北市博愛路17號3樓,資誠聯合會計師事務所,蔡蓓華,鄧聖偉,SH,"10F., No. 225, Sec. 3, Peihsin Rd., Hsintien Dist.,New Taipei City, Taiwan",(02)89119956,service@senhwabio.com,http://www.senhwabio.com,89903620
1150211,6494,九齊科技股份有限公司,九齊,－ ,24,新竹市水利路81號7樓之1,28509490,陳建隆,陳建隆,黃英傑,資深經理,汪乃儀,03-5169077,20061030,20160509,新台幣                 10.0000元,315596900,0,0,1,群益金鼎證券股份有限公司,02-27035000,台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,劉書琳,張至誼,Nyquest,"7F-1, No.81, Shuilli  RoadHsinchu, Taiwan, R.O.C.",03-5169076,ir@nyquest.com.tw,www.nyquest.com.tw,31559690
1150211,6496,科懋生物科技股份有限公司,科懋,－ ,22,台北市南港區忠孝東路七段508號5樓,23024594,陳澤民,陳澤民,陳銘策,財務會計處處長,陳佳琳,(02)2655-7568,19880721,20160107,新台幣                 10.0000元,475027550,0,0,1,元富證券股份有限公司股務代理部,(02)2768-6668,台北市光復北路11巷35號B1,安侯建業聯合會計師事務所,黃柏淑,黃采絹,Excelsior,"5F, No. 508, Sec. 7, Zhongxiao E. Rd., Nangang Dist.Taipei City 115011, Taiwan",(02)2655-7916,ir@excelsiorgroup.com.tw,http://www.excelsiorgroup.com.tw,47502755
1150211,6498,久禾光電股份有限公司,久禾光,－ ,26,臺中市西屯區工業區六路8號3樓,80579685,王世岳,鄭錫勳,鄭錫勳,總經理,程銀娜,04-2355-0816,20031103,20250520,新台幣                 10.0000元,471648920,0,0,1,永豐金證券(股)公司,02-2381-6288,台北市中正區博愛路17 號3 樓,安侯建業聯合會計師事務所,辛郁婷,王怡文,PTIC,"No.8, Gongyequ 6th RdTaichung City 40755, Taiwan (R.O.C.)",04-2355-0806,6498@ptic.co,https://ptic.com.tw/,47164892
1150211,6499,益安生醫股份有限公司,益安,－ ,22,台北市士林區後港街116號7F,54150856,張有德,張有德,陳靖宜,副總經理,張&#28702;文,02-28816686,20121222,20160727,新台幣                 10.0000元,969448930,0,0,1,群益金鼎證券股份有限公司,02-27023999,台北市大安區敦化南路2段97號B2,資誠聯合會計師事務所,林冠宏,梁華玲,Medeon,"7F., No.116, Hougang St., Shilin Dist.Taipei City 111, Taiwan",02-28816907,IR@medeonbio.com,www.medeonbiodesign.com,96944893
1150211,6506,雙邦實業股份有限公司,雙邦,－ ,4,南投縣南投市永興路3號,23531297,張崇棠,許瑜娟,許瑜娟,總經理,林敏珠,049-2257450,19891117,20110503,新台幣                 10.0000元,823608260,0,0,1,群益金鼎證券股份有限公司,02-27023999,台北市敦化南路二段97號B2,維揚聯合會計師事務所,柯俊禎,林惠芬,SBI　　,"NO.3, Yongsing Road, Nantou City,　　Nantou County 540, Taiwan, R. O. C.",049-2257436,contact@sbinet.com.tw,http://www.shuang-bang.com,82360826
1150211,6508,惠光股份有限公司,惠光,－ ,33,台南市麻豆區麻佳路一段259號,69546202,陳冠華,陳冠華,朱秋碧,副總經理,黃叔眉,06-5702181,19651217,20040322,新台幣                 10.0000元,865388640,0,0,1,永豐金證券股務代理部,02-23816288,台北市中正區博愛路17號3樓,資誠聯合會計師事務所,徐惠榆,葉芳婷,HKC　　,"259 Section 1 Majia Road, MadouTainan , Taiwan",06-5700065,anita@huikwang.com,http://www.huikwang.com/index.php?c=index,86538864
1150211,6509,聚和國際股份有限公司,聚和,－ ,21,高雄市大寮區潮寮里華東路28號,4243562,郭聰田,郭聰田,鄭仲生,執行副總,于雯慧,07-7887600,19750207,20040412,新台幣                 10.0000元,1965433260,0,0,1,中國信託商業銀行代理部,02-6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,吳秋燕,許凱甯,HOPAX　,"No. 28, Hua Dong Rd., Chaoliao VillageDaliao Dist., Kaohsiung City, Taiwan",07-7875853,investor@hopax.com.tw,www.hopax.com,196543326
1150211,6510,中華精測科技股份有限公司,精測,－ ,24,桃園巿平鎮區工業三路15號,27879121,洪維國,黃水可,黃水可,總經理,許憶萍,(03)4691234,20050826,20160324,新台幣                 10.0000元,327890220,0,0,1,台新證券股務代理部,(02)25048125,10489台北市建國北路一段96號B1,資誠聯合會計師事務所,劉倩瑜,李典易,CHPT,"15 Gongye 3rd Road, Pingjhen Dist,Taoyuan City 324, Taiwan, R.O.C",(03)4693119,chpt@chpt.com,https://www.chpt.com,32789022
1150211,6512,啟發電子股份有限公司,啟發電,－ ,31,新竹縣竹北市復興一街251號5樓之1,28133327,張鈺欽,張鈺欽,吳佳芳,協理,葉向林,03-6681958,20060328,20160325,新台幣                 10.0000元,252600000,0,0,1,兆豐證券股份有限公司,02-33930898,台北市忠孝東路二段95號1樓,勤業眾信聯合會計師事務所,林政治,葉東煇,GoMax,"5F.-1, No.251, Fuxing 1st St., Zhubei City30271 Hsinchu , Taiwan (R.O.C.)",03-6681908,IR@gomax-electronics.com.tw,http://www.gomax-electronics.com.tw/,25260000
1150211,6516,勤崴國際科技股份有限公司,勤崴國際,－ ,30,台北市中正區羅斯福路二段100號4樓,28835663,柯應鴻,黃晟中,黃晟中,總經理,尤鈺菁,(02)2363-5445,20071226,20190506,新台幣                 10.0000元,563369350,0,0,2,元大證券(股)公司,(02)2586-5859,臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,高逸欣,江美艷,KINGWAY,"4F.,No 100, Sec 2, Roosevelt Rd.,Taipei City 100, Taiwan. R.O.C",(02)2363-5497,i_service@kingwaytek.com,www.kingwaytek.com,56336935
