broker_id,broker_group,broker_name,branch_name,address,city,phone,date,source,note,broker_org_type,seat_type,is_proprietary,id_quality,broker_category_ids,wantgoo_name,wantgoo_match_score,wantgoo_in_foreign_list,wantgoo_notes,city_quality,record_source
116F,日盛,日盛-員林,員林,彰化縣員林鎮中山路1段753號4、5樓,彰化縣,04-8326118,1992/9/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1167,日盛,日盛-嘉義,嘉義,嘉義市興業西路342號之一2樓,嘉義市,05-2860777,1991/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116b,日盛,日盛-園區,園區,新竹市建中路37號1樓,新竹市,03-5717666,2002/10/7,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116s,日盛,日盛-土城,土城,新北市土城區中央路2段324之5號2樓、324之6號2樓部分、324之7號2樓部分及324之8號2樓部分,新北市,02-82613366,2002/10/11,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1169,日盛,日盛-士林,士林,台北市士林區文林路338號2樓,台北市,02-28831515,1993/11/29,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116L,日盛,日盛-大墩,大墩,台中市大墩路709號1、2樓、地下1樓,台中市,04-23288898,1997/5/5,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116X,日盛,日盛-宜蘭,宜蘭,宜蘭縣宜蘭市中山路3段217號2樓,宜蘭縣,039-313588,1999/6/15,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116M,日盛,日盛-屏東,屏東,屏東市中正路125號3樓之1及3樓之2,屏東市,08-7663888,1997/11/15,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116f,日盛,日盛-復興,復興,台北市復興北路57號2樓之2,台北市,02-87718888,2002/10/11,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1161,日盛,日盛-忠孝,忠孝,台北市中正區重慶南路1段10號11樓部分,台北市,02-23117676,1991/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116r,日盛,日盛-文化,文化,新北市板橋區文化路2段182巷1弄2號3樓,新北市,02-22569999,2002/10/11,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116V,日盛,日盛-斗六,斗六,雲林縣斗六市中山路72號2樓,雲林縣,05-5351010,1998/8/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116H,日盛,日盛-新竹,新竹,新竹市東門街60號3及4及6樓,新竹市,03-5227868,1992/9/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116S,日盛,日盛-新莊,新莊,新北市新莊區中正路383號2樓及3樓,新北市,02-22019789,1998/2/16,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116G,日盛,日盛-景美,景美,台北市羅斯福路6段403號3樓,台北市,02-29353966,1992/5/18,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116A,日盛,日盛-木柵,木柵,台北市木柵路3段96號4樓之1,台北市,02-22342616,1993/12/29,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1165,日盛,日盛-板橋,板橋,新北市板橋區府中路29號4樓,新北市,02-29693333,1991/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116J,日盛,日盛-板橋中山,板橋中山,新北市板橋區三民路1段210號4樓,新北市,02-29559000,1996/11/13,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116U,日盛,日盛-桃園,桃園,桃園市中正路1223號2樓,桃園市,03-3553188,1998/10/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116i,日盛,日盛-樹林,樹林,新北市樹林區中山路1段100、102號4樓,新北市,02-26869968,1998/2/16,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116N,日盛,日盛-永康,永康,臺南市永康區大灣路856號部分,臺南市,06-3113888,1997/11/8,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116e,日盛,日盛-竹北,竹北,新竹縣竹北市縣政二路273、275號1樓,新竹縣,03-5585988,2004/6/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1160,日盛,日盛,總部,台北市南京東路2段111號3樓及5、6、7、8、12樓部分,台北市,02-25048888,1961/12/8,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
116K,日盛,日盛-花蓮,花蓮,花蓮市中山路207號2、3樓,花蓮市,038-346888,1996/12/24,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116c,日盛,日盛-豐原,豐原,台中市豐原區三民路95號4、5樓,台中市,(04)25229688,2002/12/12,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1166,日盛,日盛-雙和,雙和,新北市中和區中和路356號3樓及358之1號3樓,新北市,02-29206868,1991/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116j,日盛,日盛-頭份,頭份,苗栗縣頭份鎮中華路926號2、4樓,苗栗縣,037-663888,2002/10/7,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
1168,日盛,日盛-高雄,高雄,高雄市七賢二路267號2樓,高雄市,07-2816888,1992/1/8,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116W,日盛,日盛-鳳山,鳳山,高雄市鳳山區光遠路163號2樓,高雄市,07-7462488,1999/6/15,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
116g,日盛,日盛-龍潭,龍潭,桃園市龍潭區大昌路一段86號1樓,桃園市,03-4802000,2004/8/10,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5962,日茂,日茂-南投,南投,南投縣南投市三和二路11號4、5樓,南投縣,049-2234188,1995/12/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5961,日茂,日茂-埔里,埔里,南投縣埔里鎮西安路一段299號B1.1F.2F.,南投縣,049-2902266,1991/11/16,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5960,日茂,日茂,總部,南投縣草屯鎮草溪路1020號2、3樓,南投縣,049-2353266,1989/7/3,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
5660,日進,日進,總部,苗栗縣苗栗市中正路426號4F,苗栗縣,037-332266,1988/12/13,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
6452,永全,永全-八德,八德,桃園市八德區介壽路一段655號3樓,桃園市,03-3771155,1998/8/19,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
6451,永全,永全-南崁,南崁,桃園市蘆竹區光明路一段100號3、4樓,桃園市,03-3529529,1995/6/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
6450,永全,永全,總部,桃園市桃園區縣府路82號2至7樓,桃園市,03-3352155,1989/9/30,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
5603,永興,永興-台中,台中,台中市三民路3段265號之1 一、二樓及265號3樓之8,台中市,04-22371188,1993/7/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5604,永興,永興-大墩,大墩,台中市南屯區大墩路754、756號1、2樓,台中市,04-23105858,1997/2/14,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5602,永興,永興-水湳,水湳,台中市北屯區中清路二段578號一樓、二樓,台中市,04-22973456,1995/8/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5600,永興,永興,總部,台北市南海路20號2樓部分、3樓部分,台北市,02-23218200,1988/12/1,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
9A9K,永豐金,永豐金-三重,三重,新北市三重區中正北路110號,新北市,02-2981-0112,2000/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9B,永豐金,永豐金-中和,中和,新北市中和區中和路370號,新北市,02-2231-3453,2000/7/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A99,永豐金,永豐金-中壢,中壢,桃園市中壢區延平路370號3樓、372號3樓,桃園市,03-422-4800,2000/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9U,永豐金,永豐金-中正,中正,台北市中山區長安東路1段23號3樓之1(部份)、3樓之3及3樓之5,台北市,02-2531-3135,2002/7/22,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9f,永豐金,永豐金-中盛,中盛,台中市西屯區市政北一路1號6樓及8樓,台中市,04-2258-7220,2000/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9R,永豐金,永豐金-信義,信義,台北市信義路4段189號2樓、2樓之1,台北市,02-2705-6588,2000/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9g,永豐金,永豐金-內湖,內湖,台北市內湖路1段49號1樓、2樓,台北市,02-2657-1998,2002/8/27,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9r,永豐金,永豐金-北高雄,北高雄,高雄市鼓山區龍德路473號3樓,高雄市,07-555-0455,1995/4/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A81,永豐金,永豐金-匯立,匯立,臺北市敦化南路二段95號27樓,臺北市,02-23268188,2025/10/20,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9S,永豐金,永豐金-南京,南京,台北市南京東路3段36號2樓,台北市,02-2508-2335,2002/7/22,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9M,永豐金,永豐金-南投,南投,南投縣南投市文昌街45號1、2樓,南投縣,049-220-1932,1997/11/4,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A96,永豐金,永豐金-博愛,博愛,台北市博愛路57號1樓,台北市,02-2311-9144,1991/9/13,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9d,永豐金,永豐金-古亭,古亭,臺北市南昌路1段110號3樓,臺北市,02-2321-8345,2004/3/29,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9L,永豐金,永豐金-台中,台中,台中市西區臺灣大道一段728號七樓,台中市,04-2202-2940,1992/12/16,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9h,永豐金,永豐金-台南,台南,台南市西門路1段655號4樓,台南市,06-224-9998,1995/3/18,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9C,永豐金,永豐金-員林,員林,彰化縣員林市大同路1段338號5樓,彰化縣,04-836-7338,1995/4/8,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9j,永豐金,永豐金-嘉義,嘉義,嘉義市中山路386號3樓,嘉義市,05-229-1345,1997/9/19,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A88,永豐金,永豐金-國際證券,國際證券,台北市重慶南路1段2號7樓、18樓及20樓,台北市,23114345,2014/5/14,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A79,永豐金,永豐金-埔里,埔里,南投縣埔里鎮中正路479號,南投縣,049-298-9988,2016/9/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A98,永豐金,永豐金-大園,大園,桃園市大園區大園村中山北路102號2樓、100巷1號3樓及102號3樓,桃園市,03-385-3998,2000/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9G,永豐金,永豐金-天母,天母,台北市忠誠路1段60號2樓及62號2樓,台北市,02-8866-1992,2000/11/6,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A69,永豐金,永豐金-屏東,屏東,屏東縣屏東市中正路125號4樓,屏東縣,08-765-5457,1998/7/21,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9W,永豐金,永豐金-市政,市政,台中市西屯區市政路402號4樓之5、4樓之6、5.樓之2、5樓之3及17樓之5,台中市,04-2254-8935,2002/7/22,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9s,永豐金,永豐金-彰化,彰化,彰化市民族路532號5、6樓,彰化市,04-722-4976,1996/5/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9Z,永豐金,永豐金-復興,復興,台北市敦化北路205號4樓(部分),台北市,02-2502-8588,2000/11/6,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9D,永豐金,永豐金-忠孝,忠孝,台北市忠孝東路4段280號2樓,台北市,02-2771-6588,2000/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A89,永豐金,永豐金-敦北,敦北,台北市敦化北路88號9樓之1、10樓之1、10樓之2,台北市,02-81615000,2016/3/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A8F,永豐金,永豐金-敦南,敦南,台北市大安區敦化南路2段319號7樓,台北市,02-2377-8355,2002/7/22,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9i,永豐金,永豐金-新店,新店,新北市新店區北新路2段252號2樓、2樓之1、2樓之2、2樓之3,新北市,02-2911-6395,2002/10/9,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A97,永豐金,永豐金-新竹,新竹,新竹市中正路129號4樓、5樓,新竹市,03-526-8198,1996/5/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9H,永豐金,永豐金-新莊,新莊,新北市新莊區中央路235號3樓,新北市,02-8992-2118,1998/11/16,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A91,永豐金,永豐金-松山,松山,台北市松山路130號2樓,台北市,02-2766-3315,1998/1/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9J,永豐金,永豐金-板新,板新,新北市板橋區文化路二段246號,新北市,02-2253-3458,2002/7/22,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9E,永豐金,永豐金-板橋,板橋,新北市板橋區中山路1段48號3、4、5樓,新北市,02-2959-3200,1998/8/17,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9Y,永豐金,永豐金-板盛,板盛,新北市板橋區中山路一段180號2樓及182號2樓,新北市,02-2958-6918,2000/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9x,永豐金,永豐金-桃園,桃園,桃園市桃園區春日路525號12樓、527號12樓,桃園市,03-335-2581,1995/12/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9N,永豐金,永豐金-桃盛,桃盛,桃園市南平路370號3樓,桃園市,03-357-5585,2000/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9c,永豐金,永豐金-永康,永康,台南市永康區中華路423號2樓,台南市,06-302-5982,1998/1/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9q,永豐金,永豐金-潮州,潮州,屏東縣潮州鎮中正路38之1號,屏東縣,08-789-0122,1993/1/6,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9P,永豐金,永豐金-竹北,竹北,新竹縣竹北市縣政九路145號2樓之1、145號2樓之2、147號2樓及145號4樓之1,新竹縣,03-553-8388,2000/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9X,永豐金,永豐金-竹科,竹科,新竹市東區光復路2段289號4樓,新竹市,03-575-2000,2002/7/22,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A00,永豐金,永豐金,總部,台北市重慶南路1段2號7樓、18樓、19樓部分及20樓,台北市,02-2311-4345,1988/11/8,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
9A9A,永豐金,永豐金-羅東,羅東,宜蘭縣羅東鎮公正路87號,宜蘭縣,03-956-7181,2000/5/9,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9a,永豐金,永豐金-苓雅,苓雅,高雄市前鎮區中山二路260號20樓之1,高雄市,07-537-5800,2002/7/22,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A92,永豐金,永豐金-萬盛,萬盛,台北市松江路129號2樓、2樓之1及3樓,台北市,02-2501-1451,2000/8/28,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9b,永豐金,永豐金-虎尾,虎尾,雲林縣虎尾鎮新生路136號3樓,雲林縣,05-636-5288,2007/8/10,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9Q,永豐金,永豐金-豐原,豐原,台中市豐原區信義街67巷15號2樓,台中市,04-2528-2188,1995/11/29,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A9e,永豐金,永豐金-高雄,高雄,高雄市中正一路284號2、3樓,高雄市,07-723-2800,1993/1/6,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A61,永豐金,永豐金-鳳山,鳳山,高雄市鳳山區保泰路310號,高雄市,07-726-3000,1995/3/25,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9A0T,永豐金自營,永豐金自營,總部,台北市博愛路53號4F,台北市,,2007/9/6,finmind,,local,hq,Y,official,"BR01,SE01,SE04,ID01",,,,,from_address,finmind
8900,法銀巴黎,法銀巴黎,總部,臺北市信義路5段7號72樓(部分),臺北市,02-87297000,2005/3/15,finmind,,foreign,hq,N,official,"BR02,SE01,ID01",,,,,from_address,finmind
1570,港商法國興業,港商法國興業,總部,台北市忠孝東路5段68號38樓部分,台北市,02-21750800,2003/9/23,finmind,,foreign,hq,N,official,"BR02,SE01,ID01",,,,,from_address,finmind
1560,港商野村,港商野村,總部,台北市松智路1號17樓部分,台北市,02-21769999,2005/4/1,finmind,,foreign,hq,N,official,"BR02,SE01,ID01",,,,,from_address,finmind
1360,港商麥格理,港商麥格理,總部,台北市復興南路1段2號5樓及5樓之1,台北市,02-27347500,1996/3/25,finmind,,foreign,hq,N,official,"BR02,SE01,ID01",,,,,from_address,finmind
6012,犇亞,犇亞-網路,網路,台北市松山區復興北路99號4樓之3,台北市,02-27188788,2007/4/19,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
